age,sex,imd_quintile,year,time_since_quit,p_relapse_1month
50,2,1,2016,10,0.0
50,2,1,2017,1,0.007030403647047101
50,2,1,2017,2,0.0035089598190793936
50,2,1,2017,3,0.0021364472008448265
50,2,1,2017,4,0.0012931480083863134
50,2,1,2017,5,0.0009873002433324896
50,2,1,2017,6,0.00046886706122184485
50,2,1,2017,7,0.0005977884740709927
50,2,1,2017,8,0.00012727900497433442
50,2,1,2017,9,0.000554764205834557
50,2,1,2017,10,0.0
50,2,1,2018,1,0.007299475663833488
50,2,1,2018,2,0.0036434523935053864
50,2,1,2018,3,0.002218466245622497
50,2,1,2018,4,0.0013428580709982096
50,2,1,2018,5,0.0010252738116642846
50,2,1,2018,6,0.00048691873337269875
50,2,1,2018,7,0.0006207977378998031
50,2,1,2018,8,0.0001321828460000285
50,2,1,2018,9,0.0005761192689075489
50,2,1,2018,10,0.0
50,2,1,2019,1,0.007512904137996768
50,2,1,2019,2,0.0037477621792753046
50,2,1,2019,3,0.002281464725103377
50,2,1,2019,4,0.0013808021472477838
50,2,1,2019,5,0.0010541919738112915
50,2,1,2019,6,0.0005006105752854983
50,2,1,2019,7,0.0006382674158598167
50,2,1,2019,8,0.00013589228703592138
50,2,1,2019,9,0.000592327560289041
50,2,1,2019,10,0.0
50,2,2,2011,1,0.006592260711094533
50,2,2,2011,2,0.0032675392486257726
50,2,2,2011,3,0.0019836623654646557
50,2,2,2011,4,0.001198442257800636
50,2,2,2011,5,0.0009143658171084645
50,2,2,2011,6,0.0004337186818279548
50,2,2,2011,7,0.000553138866189129
50,2,2,2011,8,0.00011764479622733415
50,2,2,2011,9,0.0005132776300637021
50,2,2,2011,10,0.0
50,2,2,2012,1,0.006820386843393589
50,2,2,2012,2,0.0033859534445238593
50,2,2,2012,3,0.0020568847345022734
50,2,2,2012,4,0.001243188365908865
50,2,2,2012,5,0.0009486479185280006
50,2,2,2012,6,0.00045009567651632665
50,2,2,2012,7,0.0005739882534743224
50,2,2,2012,8,0.0001221078830887512
50,2,2,2012,9,0.0005326359342380238
50,2,2,2012,10,0.0
50,2,2,2013,1,0.006614438441030046
50,2,2,2013,2,0.003283070895001572
50,2,2,2013,3,0.0019942372023602495
50,2,2,2013,4,0.001205269249706875
50,2,2,2013,5,0.0009196976705261317
50,2,2,2013,6,0.0004363478785430752
50,2,2,2013,7,0.0005564600754335292
50,2,2,2013,8,0.00011837605439102283
50,2,2,2013,9,0.0005163693712979534
50,2,2,2013,10,0.0
50,2,2,2014,1,0.006777615589242836
50,2,2,2014,2,0.003366598348929273
50,2,2,2014,3,0.0020456199470839653
50,2,2,2014,4,0.0012365718992113361
50,2,2,2014,5,0.0009436535279139235
50,2,2,2014,6,0.0004477706481599286
50,2,2,2014,7,0.0005710089737062107
50,2,2,2014,8,0.00012148524451427445
50,2,2,2014,9,0.0005298757034777335
50,2,2,2014,10,0.0
50,2,2,2015,1,0.006888720889242528
50,2,2,2015,2,0.003424089496344207
50,2,2,2015,3,0.0020811177215566135
50,2,2,2015,4,0.001258243311952345
50,2,2,2015,5,0.0009602508823552958
50,2,2,2015,6,0.00045569430778980013
50,2,2,2015,7,0.0005810981428402417
50,2,2,2015,8,0.000123643670597251
50,2,2,2015,9,0.0005392428206941746
50,2,2,2015,10,0.0
50,2,2,2016,1,0.006761894136686042
50,2,2,2016,2,0.0033642059152432235
50,2,2,2016,3,0.0020456583724752786
50,2,2,2016,4,0.0012371907495823953
50,2,2,2016,5,0.0009442970540785023
50,2,2,2016,6,0.0004482176642572888
50,2,2,2016,7,0.0005715335002991484
50,2,2,2016,8,0.00012163260401210074
50,2,2,2016,9,0.0005303765006919869
50,2,2,2016,10,0.0
50,2,2,2017,1,0.006696115128874913
50,2,2,2017,2,0.0033312076089705434
50,2,2,2017,3,0.0020255527318280286
50,2,2,2017,4,0.0012250214523528147
50,2,2,2017,5,0.0009350069469905575
50,2,2,2017,6,0.0004438071713925851
50,2,2,2017,7,0.0005659097613838204
50,2,2,2017,8,0.00012043568532305038
50,2,2,2017,9,0.0005251576707933081
50,2,2,2017,10,0.0
50,2,2,2018,1,0.007214866510035445
50,2,2,2018,2,0.0035908637906352237
50,2,2,2018,3,0.0021839825753006137
50,2,2,2018,4,0.0013210712730380436
50,2,2,2018,5,0.0010083872336756894
50,2,2,2018,6,0.00047869638123421154
50,2,2,2018,7,0.0006103788080793482
50,2,2,2018,8,0.00012991460002975685
50,2,2,2018,9,0.0005664303040524565
50,2,2,2018,10,0.0
50,2,2,2019,1,0.007499733037401368
50,2,2,2019,2,0.003729684405084144
50,2,2,2019,3,0.002267731755167257
50,2,2,2019,4,0.0013714799268215172
50,2,2,2019,5,0.0010467957753702573
50,2,2,2019,6,0.000496874294129257
50,2,2,2019,7,0.0006335746639299922
50,2,2,2019,8,0.00013483812614145663
50,2,2,2019,9,0.0005879506007980817
50,2,2,2019,10,0.0
50,2,3,2011,1,0.006360138977961394
50,2,3,2011,2,0.0031580157708345213
50,2,3,2011,3,0.0019188162823855492
50,2,3,2011,4,0.0011599412323358704
50,2,3,2011,5,0.0008851882966630642
50,2,3,2011,6,0.00042004348218716014
50,2,3,2011,7,0.0005356451185130062
50,2,3,2011,8,0.00011396609194591623
50,2,3,2011,9,0.0004970609608904164
50,2,3,2011,10,0.0
50,2,3,2012,1,0.006516717889534562
50,2,3,2012,2,0.003239914962051782
50,2,3,2012,3,0.0019695678057056742
50,2,3,2012,4,0.0011909887028782595
50,2,3,2012,5,0.0009089833707234263
50,2,3,2012,6,0.00043141663680179576
50,2,3,2012,7,0.0005501223825984392
50,2,3,2012,8,0.00011706646848497204
50,2,3,2012,9,0.000510503415936614
50,2,3,2012,10,0.0
50,2,3,2013,1,0.006614692885107076
50,2,3,2013,2,0.0032875439249101523
50,2,3,2013,3,0.001998218881404945
50,2,3,2013,4,0.001208192768195171
50,2,3,2013,5,0.0009220790132578038
50,2,3,2013,6,0.0004376032654397344
50,2,3,2013,7,0.0005580205147448503
50,2,3,2013,8,0.0001187399485522711
50,2,3,2013,9,0.0005178298856535202
50,2,3,2013,10,0.0
50,2,3,2014,1,0.006799957418745062
50,2,3,2014,2,0.003382184978757752
50,2,3,2014,3,0.002056351493543218
50,2,3,2014,4,0.0012435675338886565
50,2,3,2014,5,0.0009491390564928537
50,2,3,2014,6,0.0004504956740261079
50,2,3,2014,7,0.000574444686187725
50,2,3,2014,8,0.00012224715185094048
50,2,3,2014,9,0.0005330760539928869
50,2,3,2014,10,0.0
50,2,3,2015,1,0.007189595051732445
50,2,3,2015,2,0.0035844954499280046
50,2,3,2015,3,0.0021814111567449723
50,2,3,2015,4,0.0013199641903399728
50,2,3,2015,5,0.0010076606746605155
50,2,3,2015,6,0.00047844333995650246
50,2,3,2015,7,0.0006100275655910314
50,2,3,2015,8,0.00012986167298500995
50,2,3,2015,9,0.0005661132442134065
50,2,3,2015,10,0.0
50,2,3,2016,1,0.007158854597415498
50,2,3,2016,2,0.0035679503940908575
50,2,3,2016,3,0.002170958631091735
50,2,3,2016,4,0.0013134775382165342
50,2,3,2016,5,0.001002660947323264
50,2,3,2016,6,0.00047602912060173974
50,2,3,2016,7,0.0006069624390316886
50,2,3,2016,8,0.00012919882569584207
50,2,3,2016,9,0.0005632647414633984
50,2,3,2016,10,0.0
50,2,3,2017,1,0.007257869620621582
50,2,3,2017,2,0.0036198760586007017
50,2,3,2017,3,0.0022032347984031198
50,2,3,2017,4,0.001333271407348069
50,2,3,2017,5,0.0010178464278001176
50,2,3,2017,6,0.000483300593822622
50,2,3,2017,7,0.0006162141497246809
50,2,3,2017,8,0.00013118365851649827
50,2,3,2017,9,0.0005718565055823355
50,2,3,2017,10,0.0
50,2,3,2018,1,0.007435654609679654
50,2,3,2018,2,0.0037101124978833333
50,2,3,2018,3,0.002258675404266497
50,2,3,2018,4,0.0013670400034937469
50,2,3,2018,5,0.0010436906349691188
50,2,3,2018,6,0.0004956263863808985
50,2,3,2018,7,0.0006319121296648467
50,2,3,2018,8,0.00013453942512142714
50,2,3,2018,9,0.0005864298932147793
50,2,3,2018,10,0.0
50,2,3,2019,1,0.007656894547364179
50,2,3,2019,2,0.003818156560709607
50,2,3,2019,3,0.0023239080455270678
50,2,3,2019,4,0.0014063215087681824
50,2,3,2019,5,0.0010736257544197159
50,2,3,2019,6,0.0005097978141270776
50,2,3,2019,7,0.0006499943329454361
50,2,3,2019,8,0.00013837844798980647
50,2,3,2019,9,0.0006032062936407456
50,2,3,2019,10,0.0
50,2,4,2011,1,0.007695036809095779
50,2,4,2011,2,0.003846496021341128
50,2,4,2011,3,0.0023436389491702236
50,2,4,2011,4,0.0014192474740292171
50,2,4,2011,5,0.0010837770929711388
50,2,4,2011,6,0.0005148526186239399
50,2,4,2011,7,0.0006563638375511882
50,2,4,2011,8,0.0001397937684116668
50,2,4,2011,9,0.0006091405849675269
50,2,4,2011,10,0.0
50,2,4,2012,1,0.007900625001849626
50,2,4,2012,2,0.003952380650945941
50,2,4,2012,3,0.0024089098214366
50,2,4,2012,4,0.0014590567935665044
50,2,4,2012,5,0.0011142551065512762
50,2,4,2012,6,0.0005293945739223149
50,2,4,2012,7,0.0006748827053563167
50,2,4,2012,8,0.00014375354574591714
50,2,4,2012,9,0.0006263332918058362
50,2,4,2012,10,0.0
50,2,4,2013,1,0.007926893623306341
50,2,4,2013,2,0.003963946268789154
50,2,4,2013,3,0.0024155724207547413
50,2,4,2013,4,0.0014629465498604555
50,2,4,2013,5,0.001117185017440736
50,2,4,2013,6,0.0005307537410366159
50,2,4,2013,7,0.0006766258391394109
50,2,4,2013,8,0.00014411671141323357
50,2,4,2013,9,0.0006279477966513181
50,2,4,2013,10,0.0
50,2,4,2014,1,0.00817239656580293
50,2,4,2014,2,0.004106861326500955
50,2,4,2014,3,0.002508394279925996
50,2,4,2014,4,0.0015214882123999462
50,2,4,2014,5,0.0011625650865124681
50,2,4,2014,6,0.0005528747502195897
50,2,4,2014,7,0.0007046456158733561
50,2,4,2014,8,0.00015022741529102657
50,2,4,2014,9,0.0006540076126920757
50,2,4,2014,10,0.0
50,2,4,2015,1,0.008382344981743173
50,2,4,2015,2,0.004219810846432082
50,2,4,2015,3,0.002579233957282545
50,2,4,2015,4,0.0015651594931971324
50,2,4,2015,5,0.0011961306890554413
50,2,4,2015,6,0.0005689967040427568
50,2,4,2015,7,0.0007251426019924123
50,2,4,2015,8,0.00015463677876648152
50,2,4,2015,9,0.0006730472985380098
50,2,4,2015,10,0.0
50,2,4,2016,1,0.008041602092114908
50,2,4,2016,2,0.004042564885553879
50,2,4,2016,3,0.002469401377819924
50,2,4,2016,4,0.001497925822002033
50,2,4,2016,5,0.0011445834210682682
50,2,4,2016,6,0.0005443397694230301
50,2,4,2016,7,0.0006937626955061393
50,2,4,2016,8,0.00014791093382737763
50,2,4,2016,9,0.0006439083323437345
50,2,4,2016,10,0.0
50,2,4,2017,1,0.00804185210196462
50,2,4,2017,2,0.004050186253440113
50,2,4,2017,3,0.002476167746397029
50,2,4,2017,4,0.0015028826133041129
50,2,4,2017,5,0.0011486174079804456
50,2,4,2017,6,0.0005464631695298872
50,2,4,2017,7,0.0006964030695463252
50,2,4,2017,8,0.0001485258190632166
50,2,4,2017,9,0.000646379314339196
50,2,4,2017,10,0.0
50,2,4,2018,1,0.008257599960886375
50,2,4,2018,2,0.004177505941718174
50,2,4,2018,3,0.002559017403383379
50,2,4,2018,4,0.0015551449336688172
50,2,4,2018,5,0.0011891251955059579
50,2,4,2018,6,0.0005662007716570328
50,2,4,2018,7,0.0007214071857249982
50,2,4,2018,8,0.00015397575213171866
50,2,4,2018,9,0.0006696334334445053
50,2,4,2018,10,0.0
50,2,4,2019,1,0.008259915936086992
50,2,4,2019,2,0.004178651072200279
50,2,4,2019,3,0.002559712592041574
50,2,4,2019,4,0.0015555650660111775
50,2,4,2019,5,0.0011894457962312588
50,2,4,2019,6,0.0005663529016703972
50,2,4,2019,7,0.0007216011833869329
50,2,4,2019,8,0.0001540170293804488
50,2,4,2019,9,0.0006698134569388392
50,2,4,2019,10,0.0
50,2,5,2011,1,0.007950523485815375
50,2,5,2011,2,0.003961168109268276
50,2,5,2011,3,0.0024097760660545253
50,2,5,2011,4,0.0014577821017424109
50,2,5,2011,5,0.0011127633388482439
50,2,5,2011,6,0.0005282562734653107
50,2,5,2011,7,0.000673569607072988
50,2,5,2011,8,0.0001433652463422863
50,2,5,2011,9,0.0006250720329693538
50,2,5,2011,10,0.0
50,2,5,2012,1,0.00809510545209624
50,2,5,2012,2,0.004036174239158696
50,2,5,2012,3,0.002456122456205301
50,2,5,2012,4,0.0014860871812608645
50,2,5,2012,5,0.0011344437982350186
50,2,5,2012,6,0.000538608563644849
50,2,5,2012,7,0.0006867505601635404
50,2,5,2012,8,0.00014618554897771752
50,2,5,2012,9,0.0006373098469519833
50,2,5,2012,10,0.0
50,2,5,2013,1,0.00838031409936546
50,2,5,2013,2,0.004197084177879229
50,2,5,2013,3,0.0025593246411392823
50,2,5,2013,4,0.0015506680101496917
50,2,5,2013,5,0.0011843624746782355
50,2,5,2013,6,0.0005628239216587394
50,2,5,2013,7,0.0007174603513319111
50,2,5,2013,8,0.00015285330308845158
50,2,5,2013,9,0.0006658599708643242
50,2,5,2013,10,0.0
50,2,5,2014,1,0.008319836870781638
50,2,5,2014,2,0.0041698472555234956
50,2,5,2014,3,0.0025435041285962745
50,2,5,2014,4,0.0015413869952899395
50,2,5,2014,5,0.0011773598144388941
50,2,5,2014,6,0.0005595663480154611
50,2,5,2014,7,0.0007132853679725493
50,2,5,2014,8,0.00015198133696547877
50,2,5,2014,9,0.0006619921804061901
50,2,5,2014,10,0.0
50,2,5,2015,1,0.008616698741636397
50,2,5,2015,2,0.004332064945898884
50,2,5,2015,3,0.0026460323711867684
50,2,5,2015,4,0.001604927201855788
50,2,5,2015,5,0.0012262949904754405
50,2,5,2015,6,0.0005831539010910936
50,2,5,2015,7,0.0007432470245812839
50,2,5,2015,8,0.00015844822213362253
50,2,5,2015,9,0.0006898319117443208
50,2,5,2015,10,0.0
50,2,5,2016,1,0.009183093061067793
50,2,5,2016,2,0.004637092087182215
50,2,5,2016,3,0.0028376649914363394
50,2,5,2016,4,0.0017232387442676078
50,2,5,2016,5,0.0013172851873730629
50,2,5,2016,6,0.000626908306972096
50,2,5,2016,7,0.0007988583221774093
50,2,5,2016,8,0.00017042517616339126
50,2,5,2016,9,0.0007414944951165126
50,2,5,2016,10,0.0
50,2,5,2017,1,0.009376547303980964
50,2,5,2017,2,0.004748649683427808
50,2,5,2017,3,0.0029096126915921783
50,2,5,2017,4,0.001768374783185478
50,2,5,2017,5,0.0013521994309977359
50,2,5,2017,6,0.000643862508047155
50,2,5,2017,7,0.0008203546105309822
50,2,5,2017,8,0.00017509600347254128
50,2,5,2017,9,0.0007614806276614594
50,2,5,2017,10,0.0
50,2,5,2018,1,0.009799864526878421
50,2,5,2018,2,0.004951299752232741
50,2,5,2018,3,0.0030302563346372713
50,2,5,2018,4,0.001840235685474867
50,2,5,2018,5,0.0014067198395429914
50,2,5,2018,6,0.0006694630532059209
50,2,5,2018,7,0.000853088804248392
50,2,5,2018,8,0.00018199077062830415
50,2,5,2018,9,0.0007918297663672691
50,2,5,2018,10,0.0
50,2,5,2019,1,0.009816976936724231
50,2,5,2019,2,0.004959712436534591
50,2,5,2019,3,0.0030353501101605396
50,2,5,2019,4,0.001843308699428614
50,2,5,2019,5,0.0014090632917922452
50,2,5,2019,6,0.0006705737751085961
50,2,5,2019,7,0.0008545056199696921
50,2,5,2019,8,0.00018229190490637315
50,2,5,2019,9,0.0007931443977574615
50,2,5,2019,10,0.0
50,1,1,2011,1,0.007246117015323739
50,1,1,2011,2,0.003611854009099802
50,1,1,2011,3,0.002198090617591797
50,1,1,2011,4,0.0013301174106303826
50,1,1,2011,5,0.0010154363968841729
50,1,1,2011,6,0.0004821602177561557
50,1,1,2011,7,0.0006147580059739921
50,1,1,2011,8,0.00013087597001815165
50,1,1,2011,9,0.0005705057848496287
50,1,1,2011,10,0.0
50,1,1,2012,1,0.007159411195010956
50,1,1,2012,2,0.0035639299365028965
50,1,1,2012,3,0.00216769398381067
50,1,1,2012,4,0.0013112444461729211
50,1,1,2012,5,0.0010008925027278348
50,1,1,2012,6,0.0004751430065541573
50,1,1,2012,7,0.0006058465972481608
50,1,1,2012,8,0.00012895096372300685
50,1,1,2012,9,0.0005622248453405199
50,1,1,2012,10,0.0
50,1,1,2013,1,0.007218527303125444
50,1,1,2013,2,0.0035924540475510414
50,1,1,2013,3,0.0021848079881665594
50,1,1,2013,4,0.0013215055812579868
50,1,1,2013,5,0.0010086991888751395
50,1,1,2013,6,0.00047882791393649704
50,1,1,2013,7,0.0006105518906588392
50,1,1,2013,8,0.00012994719549175304
50,1,1,2013,9,0.0005665892699091568
50,1,1,2013,10,0.0
50,1,1,2014,1,0.007551137125809015
50,1,1,2014,2,0.003768266479817095
50,1,1,2014,3,0.0022943673778467177
50,1,1,2014,4,0.0013887891456890733
50,1,1,2014,5,0.0010603427457480663
50,1,1,2014,6,0.0005035764861015535
50,1,1,2014,7,0.0006420342243691479
50,1,1,2014,8,0.00013670593573966716
50,1,1,2014,9,0.0005958277639287468
50,1,1,2014,10,0.0
50,1,1,2015,1,0.007599036074828591
50,1,1,2015,2,0.0037876078170209215
50,1,1,2015,3,0.002304794652941866
50,1,1,2015,4,0.0013945448135609384
50,1,1,2015,5,0.0010645747312454379
50,1,1,2015,6,0.0005054503171388891
50,1,1,2015,7,0.0006444671892458231
50,1,1,2015,8,0.00013718927881967158
50,1,1,2015,9,0.0005980720825183861
50,1,1,2015,10,0.0
50,1,1,2016,1,0.008440409243467561
50,1,1,2016,2,0.004241831657062378
50,1,1,2016,3,0.002590543185271965
50,1,1,2016,4,0.001571129748265787
50,1,1,2016,5,0.0012004314753945033
50,1,1,2016,6,0.0005708225187380789
50,1,1,2016,7,0.0007275405822337877
50,1,1,2016,8,0.00015509182194950455
50,1,1,2016,9,0.0006752510710182902
50,1,1,2016,10,0.0
50,1,1,2017,1,0.008826060922615286
50,1,1,2017,2,0.004448266690295077
50,1,1,2017,3,0.002719877170786811
50,1,1,2017,4,0.0016508327951907376
50,1,1,2017,5,0.0012616865912359332
50,1,1,2017,6,0.0006002427535357624
50,1,1,2017,7,0.0007649446911804914
50,1,1,2017,8,0.00016313847497428924
50,1,1,2017,9,0.0007099957660876566
50,1,1,2017,10,0.0
50,1,1,2018,1,0.010015698190366296
50,1,1,2018,2,0.005059838772592862
50,1,1,2018,3,0.003097071227222803
50,1,1,2018,4,0.0018810552999116714
50,1,1,2018,5,0.00143800610977729
50,1,1,2018,6,0.0006844282679112634
50,1,1,2018,7,0.000872133327230129
50,1,1,2018,8,0.00018607437771456237
50,1,1,2018,9,0.000809514524033772
50,1,1,2018,10,0.0
50,1,1,2019,1,0.010575213323268828
50,1,1,2019,2,0.005334282512170052
50,1,1,2019,3,0.003263128431557294
50,1,1,2019,4,0.0019811986971816076
50,1,1,2019,5,0.0015143651822607795
50,1,1,2019,6,0.0007206130219035156
50,1,1,2019,7,0.000918292061445003
50,1,1,2019,8,0.00019588347828247699
50,1,1,2019,9,0.0008523435024689885
50,1,1,2019,10,0.0
50,1,2,2011,1,0.007951533760424678
50,1,2,2011,2,0.003970638597517562
50,1,2,2011,3,0.002417938598492486
50,1,2,2011,4,0.0014636669451298934
50,1,2,2011,5,0.0011175260101973228
50,1,2,2011,6,0.0005307401461838168
50,1,2,2011,7,0.0006766652742665746
50,1,2,2011,8,0.00014408021341538735
50,1,2,2011,9,0.0006279668894293433
50,1,2,2011,10,0.0
50,1,2,2012,1,0.007893360098878865
50,1,2,2012,2,0.003952748361719105
50,1,2,2012,3,0.002410291539002074
50,1,2,2012,4,0.0014603698109966201
50,1,2,2012,5,0.001115397088203074
50,1,2,2012,6,0.0005300539400028281
50,1,2,2012,7,0.0006756855286301766
50,1,2,2012,8,0.00014395441323278302
50,1,2,2012,9,0.0006270900031549731
50,1,2,2012,10,0.0
50,1,2,2013,1,0.007765761443998875
50,1,2,2013,2,0.003895332884825242
50,1,2,2013,3,0.002377224766838104
50,1,2,2013,4,0.0014411412038191074
50,1,2,2013,5,0.0011009470243439345
50,1,2,2013,6,0.0005233853769827101
50,1,2,2013,7,0.0006671206897701509
50,1,2,2013,8,0.00014218038187641113
50,1,2,2013,9,0.0006191609175871804
50,1,2,2013,10,0.0
50,1,2,2014,1,0.007856292008116217
50,1,2,2014,2,0.003939781428200617
50,1,2,2014,3,0.0024040779453022854
50,1,2,2014,4,0.0014573106044496464
50,1,2,2014,5,0.0011132678483222191
50,1,2,2014,6,0.0005292164036103664
50,1,2,2014,7,0.0006745614977231584
50,1,2,2014,8,0.00014375957335077683
50,1,2,2014,9,0.0006260641976649772
50,1,2,2014,10,0.0
50,1,2,2015,1,0.007617363956089029
50,1,2,2015,2,0.0038096328887552433
50,1,2,2015,3,0.002321945945455983
50,1,2,2015,4,0.001406463137704539
50,1,2,2015,5,0.0010741231331767853
50,1,2,2015,6,0.0005103607389155274
50,1,2,2015,7,0.000650606372326501
50,1,2,2015,8,0.00013859235928415092
50,1,2,2015,9,0.0006038068638973826
50,1,2,2015,10,0.0
50,1,2,2016,1,0.007674999884937805
50,1,2,2016,2,0.003856178214953543
50,1,2,2016,3,0.002355395066855337
50,1,2,2016,4,0.0014287905141653345
50,1,2,2016,5,0.0010917744436068633
50,1,2,2016,6,0.0005192474417644588
50,1,2,2016,7,0.000661774092084344
50,1,2,2016,8,0.00014109830163222536
50,1,2,2016,9,0.0006142209592758796
50,1,2,2016,10,0.0
50,1,2,2017,1,0.00760202684331035
50,1,2,2017,2,0.003814104183548217
50,1,2,2017,3,0.002328182756389796
50,1,2,2017,4,0.0014116729837173603
50,1,2,2017,5,0.0010785179767829334
50,1,2,2017,6,0.0005127958094542917
50,1,2,2017,7,0.0006535988162619244
50,1,2,2017,8,0.00013931797532817924
50,1,2,2017,9,0.000606618549287008
50,1,2,2017,10,0.0
50,1,2,2018,1,0.008107852365007218
50,1,2,2018,2,0.004061855480865906
50,1,2,2018,3,0.002477770661839629
50,1,2,2018,4,0.001501718346579084
50,1,2,2018,5,0.001147123884012502
50,1,2,2018,6,0.0005452589629653115
50,1,2,2018,7,0.0006950259266615966
50,1,2,2018,8,0.0001481088120541818
50,1,2,2018,9,0.0006450523863967828
50,1,2,2018,10,0.0
50,1,2,2019,1,0.008399654295142778
50,1,2,2019,2,0.00420464439881274
50,1,2,2019,3,0.0025640828743438426
50,1,2,2019,4,0.0015537384549416666
50,1,2,2019,5,0.0011867802514080594
50,1,2,2019,6,0.0005640440841541139
50,1,2,2019,7,0.0007189912350175076
50,1,2,2019,8,0.00015319988912709803
50,1,2,2019,9,0.0006672882112410683
50,1,2,2019,10,0.0
50,1,3,2011,1,0.007933866768004894
50,1,3,2011,2,0.0039653204566173494
50,1,3,2011,3,0.002415887204298417
50,1,3,2011,4,0.0014629401487638027
50,1,3,2011,5,0.0011171252790919128
50,1,3,2011,6,0.0005306810744460932
50,1,3,2011,7,0.0006765472546880202
50,1,3,2011,8,0.00014408904209783913
50,1,3,2011,9,0.0006278705138990093
50,1,3,2011,10,0.0
50,1,3,2012,1,0.00804325627956226
50,1,3,2012,2,0.004019382831276785
50,1,3,2012,3,0.0024485965916101193
50,1,3,2012,4,0.0014826460771339978
50,1,3,2012,5,0.0011321425150006004
50,1,3,2012,6,0.0005377887889602695
50,1,3,2012,7,0.0006856171425575486
50,1,3,2012,8,0.0001460139491170631
50,1,3,2012,9,0.0006362852165264776
50,1,3,2012,10,0.0
50,1,3,2013,1,0.007969480155081143
50,1,3,2013,2,0.003982737014952997
50,1,3,2013,3,0.002426358542927831
50,1,3,2013,4,0.0014692197840681098
50,1,3,2013,5,0.0011219021358697123
50,1,3,2013,6,0.0005329346435776205
50,1,3,2013,7,0.0006794253382761406
50,1,3,2013,8,0.00014469796693394876
50,1,3,2013,9,0.0006305399568382608
50,1,3,2013,10,0.0
50,1,3,2014,1,0.008145506753696408
50,1,3,2014,2,0.004073406187645956
50,1,3,2014,3,0.0024821665404108906
50,1,3,2014,4,0.0015032086249707755
50,1,3,2014,5,0.0011479076102623997
50,1,3,2014,6,0.0005453276582552125
50,1,3,2014,7,0.0006952125769797979
50,1,3,2014,8,0.00014806956862134513
50,1,3,2014,9,0.0006451951191124294
50,1,3,2014,10,0.0
50,1,3,2015,1,0.008408292693826702
50,1,3,2015,2,0.004212203912658308
50,1,3,2015,3,0.0025687564562734133
50,1,3,2015,4,0.0015564488375260366
50,1,3,2015,5,0.001188793906165997
50,1,3,2015,6,0.0005649414341910575
50,1,3,2015,7,0.0007201561801056799
50,1,3,2015,8,0.00015343018643421136
50,1,3,2015,9,0.0006683630040281718
50,1,3,2015,10,0.0
50,1,3,2016,1,0.008384995518201044
50,1,3,2016,2,0.004209087934069711
50,1,3,2016,3,0.0025692693940775335
50,1,3,2016,4,0.0015577318481666547
50,1,3,2016,5,0.0011900544751134445
50,1,3,2016,6,0.000565773359915811
50,1,3,2016,7,0.0007211418116164214
50,1,3,2016,8,0.00015369911067852904
50,1,3,2016,9,0.0006693008640292764
50,1,3,2016,10,0.0
50,1,3,2017,1,0.008466665124970074
50,1,3,2017,2,0.004260253364124278
50,1,3,2017,3,0.0026032692368794796
50,1,3,2017,4,0.0015794443576617745
50,1,3,2017,5,0.001206956835112627
50,1,3,2017,6,0.0005740689204782878
50,1,3,2017,7,0.0007316321148612692
50,1,3,2017,8,0.00015600041613128557
50,1,3,2017,9,0.0006790627895493229
50,1,3,2017,10,0.0
50,1,3,2018,1,0.008941197679636081
50,1,3,2018,2,0.004512995287974775
50,1,3,2018,3,0.0027613943296953547
50,1,3,2018,4,0.0016768226879427806
50,1,3,2018,5,0.001281779731260535
50,1,3,2018,6,0.0006099936875593182
50,1,3,2018,7,0.0007773094752416831
50,1,3,2018,8,0.00016582422620470272
50,1,3,2018,9,0.0007214913933106804
50,1,3,2018,10,0.0
50,1,3,2019,1,0.009054499348418399
50,1,3,2019,2,0.004568760263032101
50,1,3,2019,3,0.002795180568465727
50,1,3,2019,4,0.001697214580575479
50,1,3,2019,5,0.0012973330891840051
50,1,3,2019,6,0.0006173677545613376
50,1,3,2019,7,0.0007867149580012001
50,1,3,2019,8,0.00016782387909286545
50,1,3,2019,9,0.0007302187558602125
50,1,3,2019,10,0.0
50,1,4,2011,1,0.008088540460853944
50,1,4,2011,2,0.004052152301002865
50,1,4,2011,3,0.0024713187332812137
50,1,4,2011,4,0.001497497252773261
50,1,4,2011,5,0.0011437954367808922
50,1,4,2011,6,0.0005435818394370351
50,1,4,2011,7,0.0006929199922367513
50,1,4,2011,8,0.000147634049675327
50,1,4,2011,9,0.0006430881285619527
50,1,4,2011,10,0.0
50,1,4,2012,1,0.008581360283069439
50,1,4,2012,2,0.004313698430815971
50,1,4,2012,3,0.0026344929106218995
50,1,4,2012,4,0.0015977665173775302
50,1,4,2012,5,0.001220771934954179
50,1,4,2012,6,0.0005804813580756463
50,1,4,2012,7,0.000739856089376989
50,1,4,2012,8,0.000157712931812104
50,1,4,2012,9,0.0006866799827192072
50,1,4,2012,10,0.0
50,1,4,2013,1,0.008796046191461349
50,1,4,2013,2,0.004426266952155644
50,1,4,2013,3,0.0027044221077668906
50,1,4,2013,4,0.001640632146516996
50,1,4,2013,5,0.0012536518501368166
50,1,4,2013,6,0.000596220910724865
50,1,4,2013,7,0.0007598835120523617
50,1,4,2013,8,0.00016200835950963555
50,1,4,2013,9,0.0007052783295953269
50,1,4,2013,10,0.0
50,1,4,2014,1,0.008589754857962317
50,1,4,2014,2,0.0043225861939009125
50,1,4,2014,3,0.0026411917718581757
