year,age,sex,imd_quintile,p_quit_1month
2015,61,1,2,0.006578523811906822
2015,61,1,3,0.005240934663620411
2015,61,1,4,0.0029505372313364253
2015,61,1,5,0.0024850792990157577
2015,62,2,1,0.008124118096276667
2015,62,2,2,0.005054298233477361
2015,62,2,3,0.004842690168941122
2015,62,2,4,0.003220235961040374
2015,62,2,5,0.0024280756067343034
2015,62,1,1,0.00514447061236023
2015,62,1,2,0.006560201972646951
2015,62,1,3,0.005261519459289321
2015,62,1,4,0.0029663959062823375
2015,62,1,5,0.0024949481358764736
2015,63,2,1,0.008404565391272434
2015,63,2,2,0.005194999719341564
2015,63,2,3,0.004870887676681868
2015,63,2,4,0.0032878809469089054
2015,63,2,5,0.002481778164163728
2015,63,1,1,0.005158369787715444
2015,63,1,2,0.006583832257805677
2015,63,1,3,0.005295918692198254
2015,63,1,4,0.003018590751192929
2015,63,1,5,0.0025008492007772
2015,64,2,1,0.0087211200424272
2015,64,2,2,0.00539667435306701
2015,64,2,3,0.004968036301060685
2015,64,2,4,0.0033555999308273465
2015,64,2,5,0.0025325531967735904
2015,64,1,1,0.0052384866921194595
2015,64,1,2,0.006655619792628631
2015,64,1,3,0.005396515260807533
2015,64,1,4,0.0030804677543487813
2015,64,1,5,0.002496036921285749
2015,65,2,1,0.009066163773908786
2015,65,2,2,0.005651800344296909
2015,65,2,3,0.005120760192127927
2015,65,2,4,0.0034780465188556375
2015,65,2,5,0.002620432833146169
2015,65,1,1,0.0053968449285529685
2015,65,1,2,0.006756163399359472
2015,65,1,3,0.0055361595379112005
2015,65,1,4,0.0031949088489203747
2015,65,1,5,0.0025225749651756058
2015,66,2,1,0.009299138986078925
2015,66,2,2,0.005918488481185036
2015,66,2,3,0.005253807850603698
2015,66,2,4,0.0036592518318786516
2015,66,2,5,0.002720662820040798
2015,66,1,1,0.005570833356404514
2015,66,1,2,0.006935656502814025
2015,66,1,3,0.005743652193099802
2015,66,1,4,0.0033657825237649597
2015,66,1,5,0.0026247551963450855
2015,67,2,1,0.009549457114686577
2015,67,2,2,0.006207475412652541
2015,67,2,3,0.005444422441841845
2015,67,2,4,0.003828169433766737
2015,67,2,5,0.0028514862764489335
2015,67,1,1,0.005834834009464052
2015,67,1,2,0.007195674330817137
2015,67,1,3,0.005959349937320613
2015,67,1,4,0.0035026090096199614
2015,67,1,5,0.0027295655550559905
2015,68,2,1,0.009818603463202624
2015,68,2,2,0.006531927107656821
2015,68,2,3,0.0057172273930704565
2015,68,2,4,0.004044170194349439
2015,68,2,5,0.003049226321904852
2015,68,1,1,0.006106828707597267
2015,68,1,2,0.007547864322031916
2015,68,1,3,0.006216526894391783
2015,68,1,4,0.0036355064418706062
2015,68,1,5,0.002817180822466736
2015,69,2,1,0.010089798428985275
2015,69,2,2,0.006897168499731987
2015,69,2,3,0.00600795905411744
2015,69,2,4,0.004313906645648902
2015,69,2,5,0.003312799560293289
2015,69,1,1,0.006451507675795165
2015,69,1,2,0.007909072869700329
2015,69,1,3,0.006491006717305514
2015,69,1,4,0.0038148744383453836
2015,69,1,5,0.0029828648976738537
2015,70,2,1,0.010346031952884305
2015,70,2,2,0.007286147011339006
2015,70,2,3,0.006352079921720932
2015,70,2,4,0.004593619544581373
2015,70,2,5,0.0036067611531477306
2015,70,1,1,0.006830808664455734
2015,70,1,2,0.00833402540637651
2015,70,1,3,0.006825984202500579
2015,70,1,4,0.00401956616954402
2015,70,1,5,0.003199851959088229
2015,71,2,1,0.010694358775581336
2015,71,2,2,0.0077933516504120615
2015,71,2,3,0.006751465525087208
2015,71,2,4,0.004904206020316049
2015,71,2,5,0.0039197613992073554
2015,71,1,1,0.007259788021129587
2015,71,1,2,0.008787094984898935
2015,71,1,3,0.007165388589186361
2015,71,1,4,0.0042561659839847055
2015,71,1,5,0.003392320312713304
2015,72,2,1,0.011115948326338776
2015,72,2,2,0.008383366613573084
2015,72,2,3,0.007193241223988345
2015,72,2,4,0.005284316818645274
2015,72,2,5,0.004283832540639576
2015,72,1,1,0.007676831473038548
2015,72,1,2,0.009269440970337328
2015,72,1,3,0.007610000181155763
2015,72,1,4,0.004559904317573693
2015,72,1,5,0.0036404764368247466
2015,73,2,1,0.011491784753498102
2015,73,2,2,0.00904399344302742
2015,73,2,3,0.007642671114936772
2015,73,2,4,0.00568632417383641
2015,73,2,5,0.00465781047463143
2015,73,1,1,0.008108566607955559
2015,73,1,2,0.00979137140569486
2015,73,1,3,0.00814505168818247
2015,73,1,4,0.004899187902452473
2015,73,1,5,0.003976116720197709
2015,74,2,1,0.011562448564073513
2015,74,2,2,0.009341550182794589
2015,74,2,3,0.007810656186642229
2015,74,2,4,0.005839028592222184
2015,74,2,5,0.004772561092913574
2015,74,1,1,0.008272064099564158
2015,74,1,2,0.01004303006685714
2015,74,1,3,0.008400628659065323
2015,74,1,4,0.005049858901674642
2015,74,1,5,0.004114824771504599
2015,75,2,1,0.011670480363704994
2015,75,2,2,0.009702911283954618
2015,75,2,3,0.007978493017898769
2015,75,2,4,0.006017437399784109
2015,75,2,5,0.004889053254681031
2015,75,1,1,0.008425106876547073
2015,75,1,2,0.01030290857146654
2015,75,1,3,0.008667778446458496
2015,75,1,4,0.005214172341924672
2015,75,1,5,0.004257405698808836
2015,76,2,1,0.011670480363704994
2015,76,2,2,0.009702911283954618
2015,76,2,3,0.007978493017898769
2015,76,2,4,0.006017437399784109
2015,76,2,5,0.004889053254681031
2015,76,1,1,0.008425106876547073
2015,76,1,2,0.01030290857146654
2015,76,1,3,0.008667778446458496
2015,76,1,4,0.005214172341924672
2015,76,1,5,0.004257405698808836
2015,77,2,1,0.011670480363704994
2015,77,2,2,0.009702911283954618
2015,77,2,3,0.007978493017898769
2015,77,2,4,0.006017437399784109
2015,77,2,5,0.004889053254681031
2015,77,1,1,0.008425106876547073
2015,77,1,2,0.01030290857146654
2015,77,1,3,0.008667778446458496
2015,77,1,4,0.005214172341924672
2015,77,1,5,0.004257405698808836
2015,78,2,1,0.011670480363704994
2015,78,2,2,0.009702911283954618
2015,78,2,3,0.007978493017898769
2015,78,2,4,0.006017437399784109
2015,78,2,5,0.004889053254681031
2015,78,1,1,0.008425106876547073
2015,78,1,2,0.01030290857146654
2015,78,1,3,0.008667778446458496
2015,78,1,4,0.005214172341924672
2015,78,1,5,0.004257405698808836
2015,79,2,1,0.011670480363704994
2015,79,2,2,0.009702911283954618
2015,79,2,3,0.007978493017898769
2015,79,2,4,0.006017437399784109
2015,79,2,5,0.004889053254681031
2015,79,1,1,0.008425106876547073
2015,79,1,2,0.01030290857146654
2015,79,1,3,0.008667778446458496
2015,79,1,4,0.005214172341924672
2015,79,1,5,0.004257405698808836
2015,80,2,1,0.011670480363704994
2015,80,2,2,0.009702911283954618
2015,80,2,3,0.007978493017898769
2015,80,2,4,0.006017437399784109
2015,80,2,5,0.004889053254681031
2015,80,1,1,0.008425106876547073
2015,80,1,2,0.01030290857146654
2015,80,1,3,0.008667778446458496
2015,80,1,4,0.005214172341924672
2015,80,1,5,0.004257405698808836
2015,81,2,1,0.011670480363704994
2015,81,2,2,0.009702911283954618
2015,81,2,3,0.007978493017898769
2015,81,2,4,0.006017437399784109
2015,81,2,5,0.004889053254681031
2015,81,1,1,0.008425106876547073
2015,81,1,2,0.01030290857146654
2015,81,1,3,0.008667778446458496
2015,81,1,4,0.005214172341924672
2015,81,1,5,0.004257405698808836
2015,82,2,1,0.011670480363704994
2015,82,2,2,0.009702911283954618
2015,82,2,3,0.007978493017898769
2015,82,2,4,0.006017437399784109
2015,82,2,5,0.004889053254681031
2015,82,1,1,0.008425106876547073
2015,82,1,2,0.01030290857146654
2015,82,1,3,0.008667778446458496
2015,82,1,4,0.005214172341924672
2015,82,1,5,0.004257405698808836
2015,83,2,1,0.011670480363704994
2015,83,2,2,0.009702911283954618
2015,83,2,3,0.007978493017898769
2015,83,2,4,0.006017437399784109
2015,83,2,5,0.004889053254681031
2015,83,1,1,0.008425106876547073
2015,83,1,2,0.01030290857146654
2015,83,1,3,0.008667778446458496
2015,83,1,4,0.005214172341924672
2015,83,1,5,0.004257405698808836
2015,84,2,1,0.011670480363704994
2015,84,2,2,0.009702911283954618
2015,84,2,3,0.007978493017898769
2015,84,2,4,0.006017437399784109
2015,84,2,5,0.004889053254681031
2015,84,1,1,0.008425106876547073
2015,84,1,2,0.01030290857146654
2015,84,1,3,0.008667778446458496
2015,84,1,4,0.005214172341924672
2015,84,1,5,0.004257405698808836
2015,85,2,1,0.011670480363704994
2015,85,2,2,0.009702911283954618
2015,85,2,3,0.007978493017898769
2015,85,2,4,0.006017437399784109
2015,85,2,5,0.004889053254681031
2015,85,1,1,0.008425106876547073
2015,85,1,2,0.01030290857146654
2015,85,1,3,0.008667778446458496
2015,85,1,4,0.005214172341924672
2015,85,1,5,0.004257405698808836
2015,86,2,1,0.011670480363704994
2015,86,2,2,0.009702911283954618
2015,86,2,3,0.007978493017898769
2015,86,2,4,0.006017437399784109
2015,86,2,5,0.004889053254681031
2015,86,1,1,0.008425106876547073
2015,86,1,2,0.01030290857146654
2015,86,1,3,0.008667778446458496
2015,86,1,4,0.005214172341924672
2015,86,1,5,0.004257405698808836
2015,87,2,1,0.011670480363704994
2015,87,2,2,0.009702911283954618
2015,87,2,3,0.007978493017898769
2015,87,2,4,0.006017437399784109
2015,87,2,5,0.004889053254681031
2015,87,1,1,0.008425106876547073
2015,87,1,2,0.01030290857146654
2015,87,1,3,0.008667778446458496
2015,87,1,4,0.005214172341924672
2015,87,1,5,0.004257405698808836
2015,88,2,1,0.011670480363704994
2015,88,2,2,0.009702911283954618
2015,88,2,3,0.007978493017898769
2015,88,2,4,0.006017437399784109
2015,88,2,5,0.004889053254681031
2015,88,1,1,0.008425106876547073
2015,88,1,2,0.01030290857146654
2015,88,1,3,0.008667778446458496
2015,88,1,4,0.005214172341924672
2015,88,1,5,0.004257405698808836
2016,12,2,1,0.39698424856227554
2016,12,2,2,0.20817079928694238
2016,12,2,3,0.2850930248770539
2016,12,2,4,0.20830983585519136
2016,12,2,5,0.1925451115338176
2016,12,1,1,0.3588482972282666
2016,12,1,2,0.19626141841732359
2016,12,1,3,0.1390478299389699
2016,12,1,4,0.20706419581488522
2016,12,1,5,0.19393441559192193
2016,13,2,1,0.26932493639991506
2016,13,2,2,0.15965508749891288
2016,13,2,3,0.20278222688119352
2016,13,2,4,0.15516631917035428
2016,13,2,5,0.14035534300954844
2016,13,1,1,0.25808024079041325
2016,13,1,2,0.1470558479458457
2016,13,1,3,0.11269239756478855
2016,13,1,4,0.1616822722791501
2016,13,1,5,0.1518998023015612
2016,14,2,1,0.21049543024687956
2016,14,2,2,0.12521819800161937
2016,14,2,3,0.1594279683062999
2016,14,2,4,0.1229140170893106
2016,14,2,5,0.10769701354850303
2016,14,1,1,0.1945748973312269
2016,14,1,2,0.11657325351299364
2016,14,1,3,0.09215820454954626
2016,14,1,4,0.1300012589480961
2016,14,1,5,0.12111046012615123
2016,15,2,1,0.1536641391131176
2016,15,2,2,0.08460745890967736
2016,15,2,3,0.11173528052937698
2016,15,2,4,0.08167148261127377
2016,15,2,5,0.06616868759792316
2016,15,1,1,0.139169476387355
2016,15,1,2,0.08112739313892503
2016,15,1,3,0.06491246133346817
2016,15,1,4,0.09046268659095613
2016,15,1,5,0.08301591936853214
2016,16,2,1,0.1070868006391077
2016,16,2,2,0.05491219077048004
2016,16,2,3,0.07302399885300448
2016,16,2,4,0.049498785622078656
2016,16,2,5,0.0360310019345117
2016,16,1,1,0.09501266677044717
2016,16,1,2,0.051087640077481455
2016,16,1,3,0.04193289204600026
2016,16,1,4,0.05826573751586317
2016,16,1,5,0.05173016713419454
2016,17,2,1,0.0703108569719939
2016,17,2,2,0.034916089196462385
2016,17,2,3,0.04486832186896661
2016,17,2,4,0.028575873256935447
2016,17,2,5,0.01792428245420552
2016,17,1,1,0.06076027677367857
2016,17,1,2,0.03146513795326911
2016,17,1,3,0.025649889657921143
2016,17,1,4,0.03533590826712618
2016,17,1,5,0.030794655791566816
2016,18,2,1,0.045478145658420344
2016,18,2,2,0.02214381805397969
2016,18,2,3,0.02776566787700241
2016,18,2,4,0.016920698519053312
2016,18,2,5,0.00862277526437627
2016,18,1,1,0.03677786353120971
2016,18,1,2,0.019204233811807914
2016,18,1,3,0.015112149879676573
2016,18,1,4,0.02066763583083575
2016,18,1,5,0.016180285745494793
2016,19,2,1,0.030270932968228914
2016,19,2,2,0.015539149143021014
2016,19,2,3,0.018503115717867447
2016,19,2,4,0.010525145694873728
2016,19,2,5,0.004320143098265228
2016,19,1,1,0.023458489365696167
2016,19,1,2,0.011690150727690418
2016,19,1,3,0.009079796864948975
2016,19,1,4,0.012308675624035259
2016,19,1,5,0.008294312859221886
2016,20,2,1,0.02217115743686615
2016,20,2,2,0.012115087036129402
2016,20,2,3,0.01401225155967889
2016,20,2,4,0.00822715151229958
2016,20,2,5,0.0030204868444198008
2016,20,1,1,0.016459308136665296
2016,20,1,2,0.007157517421414017
2016,20,1,3,0.006044639624379622
2016,20,1,4,0.007971371040395137
2016,20,1,5,0.004206470271402862
2016,21,2,1,0.01743150327376286
2016,21,2,2,0.010022261112874964
2016,21,2,3,0.01184133836635537
2016,21,2,4,0.00758889409789909
2016,21,2,5,0.0028098347222339504
2016,21,1,1,0.012715342560609577
2016,21,1,2,0.005699555861366723
2016,21,1,3,0.005129413499088353
2016,21,1,4,0.006116686406416827
2016,21,1,5,0.002855573161141045
2016,22,2,1,0.014455555899953176
2016,22,2,2,0.008772698360673958
2016,22,2,3,0.010555702586707905
2016,22,2,4,0.007447880229574655
2016,22,2,5,0.002884482842454239
2016,22,1,1,0.010628357108463105
2016,22,1,2,0.005039316724646414
2016,22,1,3,0.004954935183110631
2016,22,1,4,0.005409343541869616
2016,22,1,5,0.0024576652801179266
2016,23,2,1,0.012951237115540248
2016,23,2,2,0.00836430505725927
2016,23,2,3,0.009757981579750163
2016,23,2,4,0.007342419868740735
2016,23,2,5,0.003238445184244987
2016,23,1,1,0.009865754135295557
2016,23,1,2,0.005063475001426787
2016,23,1,3,0.005353105892734522
2016,23,1,4,0.0054454888664320356
2016,23,1,5,0.002754163454248282
2016,24,2,1,0.012164542426616687
2016,24,2,2,0.008109825300487872
2016,24,2,3,0.009132196541734805
2016,24,2,4,0.007349660078710185
2016,24,2,5,0.003490632466907062
2016,24,1,1,0.009525680899040045
2016,24,1,2,0.005436509484306407
2016,24,1,3,0.005599614892598415
2016,24,1,4,0.005530210225454746
2016,24,1,5,0.003079973862641139
2016,25,2,1,0.01134264691952247
2016,25,2,2,0.00783471842749106
2016,25,2,3,0.008600320361235592
2016,25,2,4,0.0071496177634705615
2016,25,2,5,0.0035852176066119013
2016,25,1,1,0.009136950019581036
2016,25,1,2,0.005999496583913633
2016,25,1,3,0.00574765752713291
2016,25,1,4,0.00568673657432861
2016,25,1,5,0.003327083867093905
2016,26,2,1,0.010702499942034538
2016,26,2,2,0.007583323472876935
2016,26,2,3,0.008345384374802811
2016,26,2,4,0.0068635434931484385
2016,26,2,5,0.0036546789123159673
2016,26,1,1,0.008910183417554562
2016,26,1,2,0.006488583004594872
2016,26,1,3,0.005987855177904455
2016,26,1,4,0.005864006435090219
2016,26,1,5,0.003614569056466066
2016,27,2,1,0.010503485505497734
2016,27,2,2,0.007530888920955547
2016,27,2,3,0.0083667702198027
2016,27,2,4,0.006633890734811354
2016,27,2,5,0.003824130382617419
2016,27,1,1,0.008840167268306609
2016,27,1,2,0.006853293630614932
2016,27,1,3,0.006321956285006647
2016,27,1,4,0.005972493775243226
2016,27,1,5,0.0038475960789136066
2016,28,2,1,0.010584140437130296
2016,28,2,2,0.007413996331984252
2016,28,2,3,0.00847949541980586
2016,28,2,4,0.0065676774317093845
2016,28,2,5,0.004024721363215522
2016,28,1,1,0.008995526474883442
2016,28,1,2,0.00717944982628782
2016,28,1,3,0.006690775437977914
2016,28,1,4,0.006078343366715866
2016,28,1,5,0.00413877806974039
2016,29,2,1,0.010366482769445295
2016,29,2,2,0.007184961260574996
2016,29,2,3,0.008503974097273104
2016,29,2,4,0.006439124968577126
2016,29,2,5,0.004169532154659872
2016,29,1,1,0.008918423231890071
2016,29,1,2,0.0071600964349993745
2016,29,1,3,0.006828977604087849
2016,29,1,4,0.006077665206428939
2016,29,1,5,0.004274915597687334
2016,30,2,1,0.010371297134467716
2016,30,2,2,0.00705546602953222
2016,30,2,3,0.008545094776397422
2016,30,2,4,0.006387358877554927
2016,30,2,5,0.0043599794242883405
2016,30,1,1,0.0089443972667127
2016,30,1,2,0.006967690349628075
2016,30,1,3,0.006969941562860682
2016,30,1,4,0.006076844743010956
2016,30,1,5,0.004423172856843904
2016,31,2,1,0.010360616211948281
2016,31,2,2,0.007014765718417082
2016,31,2,3,0.008402282582831822
2016,31,2,4,0.006365958054811216
2016,31,2,5,0.004559264769263716
2016,31,1,1,0.009052199137631223
2016,31,1,2,0.006775157823979194
2016,31,1,3,0.007063827643899345
2016,31,1,4,0.006042730023442688
2016,31,1,5,0.0044753344218632085
2016,32,2,1,0.010288881381180892
2016,32,2,2,0.006981643528843118
2016,32,2,3,0.008235635016619391
2016,32,2,4,0.006283109896211503
2016,32,2,5,0.004690360069986355
2016,32,1,1,0.009066740156284614
2016,32,1,2,0.006652879044787174
2016,32,1,3,0.00707569180729295
2016,32,1,4,0.006094172909584694
2016,32,1,5,0.004466081793768839
2016,33,2,1,0.009985257672202597
2016,33,2,2,0.006937434276844789
2016,33,2,3,0.008027099607459953
2016,33,2,4,0.0061738432364034646
2016,33,2,5,0.004746253580226845
2016,33,1,1,0.008897314082495833
2016,33,1,2,0.00661518096881053
2016,33,1,3,0.006933336634718623
2016,33,1,4,0.006095749070947676
2016,33,1,5,0.004376209770039496
2016,34,2,1,0.010072187538235577
2016,34,2,2,0.0070245505814946485
2016,34,2,3,0.008001686700599087
2016,34,2,4,0.0062061083471204315
2016,34,2,5,0.004878182570302814
2016,34,1,1,0.008928325197474885
2016,34,1,2,0.006872953977768215
2016,34,1,3,0.007035459826570278
2016,34,1,4,0.006201097831126878
2016,34,1,5,0.004400661094155267
2016,35,2,1,0.010037727901076932
2016,35,2,2,0.007133696077810336
2016,35,2,3,0.007996375180334137
2016,35,2,4,0.006295491623957705
2016,35,2,5,0.0050668034059802025
2016,35,1,1,0.008964169953428636
2016,35,1,2,0.007087823941529181
2016,35,1,3,0.007172817924750996
2016,35,1,4,0.006346443013694025
2016,35,1,5,0.004451022755891931
2016,36,2,1,0.010007193867572317
2016,36,2,2,0.007157868032694803
2016,36,2,3,0.008029365505027863
2016,36,2,4,0.006358663974785905
2016,36,2,5,0.005226783043023042
2016,36,1,1,0.008997612782004283
2016,36,1,2,0.00734625064174399
2016,36,1,3,0.007299025064057663
2016,36,1,4,0.006511123460853474
2016,36,1,5,0.004503810869264435
2016,37,2,1,0.00995236457047688
2016,37,2,2,0.007219876963996286
2016,37,2,3,0.007972610372479094
2016,37,2,4,0.006449104100255676
2016,37,2,5,0.005333309253799157
2016,37,1,1,0.00906742112248049
2016,37,1,2,0.007614109214685194
2016,37,1,3,0.0073494217090500635
2016,37,1,4,0.006613685581582263
2016,37,1,5,0.004547054048618215
2016,38,2,1,0.010044773542643215
2016,38,2,2,0.007326989653184901
2016,38,2,3,0.007945169717042178
2016,38,2,4,0.006539835730515087
2016,38,2,5,0.005426808990197651
2016,38,1,1,0.009182991826455544
2016,38,1,2,0.007792541148132326
2016,38,1,3,0.0074201861449885165
2016,38,1,4,0.00673387976838169
2016,38,1,5,0.0045509068640052774
2016,39,2,1,0.010023734875098111
2016,39,2,2,0.00740355864024822
2016,39,2,3,0.007877468684262867
2016,39,2,4,0.0065776945845363866
2016,39,2,5,0.0054308883945682895
2016,39,1,1,0.009258744719785605
2016,39,1,2,0.00796129122375222
2016,39,1,3,0.00737708220709421
2016,39,1,4,0.00685914125671605
2016,39,1,5,0.004530667576050695
2016,40,2,1,0.010111378366712609
2016,40,2,2,0.007428778969979288
2016,40,2,3,0.0077443314116524276
2016,40,2,4,0.006442479867908912
2016,40,2,5,0.005322053404210325
2016,40,1,1,0.009180237165143712
2016,40,1,2,0.008234928809155329
2016,40,1,3,0.007217828796688197
2016,40,1,4,0.00692437389029632
2016,40,1,5,0.0044650113350578335
2016,41,2,1,0.01018267834540687
2016,41,2,2,0.007485227736462652
2016,41,2,3,0.007608226097461257
2016,41,2,4,0.006320384540687729
2016,41,2,5,0.005184237959252935
2016,41,1,1,0.009010353932502158
2016,41,1,2,0.008418364107924514
2016,41,1,3,0.0071008266375135465
2016,41,1,4,0.006899556544428642
2016,41,1,5,0.00443073260560245
2016,42,2,1,0.010182135327942432
2016,42,2,2,0.0074644136319481635
2016,42,2,3,0.007491296221559418
2016,42,2,4,0.006203298028736981
2016,42,2,5,0.0050411683269556695
2016,42,1,1,0.008740195231042747
2016,42,1,2,0.008574563503911836
2016,42,1,3,0.006975798964586333
2016,42,1,4,0.006850316095887821
2016,42,1,5,0.004411863935573801
2016,43,2,1,0.010047462997686218
2016,43,2,2,0.007373684629267685
2016,43,2,3,0.0073733919796988845
2016,43,2,4,0.006004658186946954
2016,43,2,5,0.004788593483579184
2016,43,1,1,0.00845264742734142
2016,43,1,2,0.008619515711211001
2016,43,1,3,0.006875473214988603
2016,43,1,4,0.00673143114372321
2016,43,1,5,0.004438233875322051
2016,44,2,1,0.009913719237415575
2016,44,2,2,0.007255582428364216
2016,44,2,3,0.007208791632494438
2016,44,2,4,0.005796090980999313
2016,44,2,5,0.0045209577375617815
2016,44,1,1,0.00820288367092481
2016,44,1,2,0.008549029114581774
2016,44,1,3,0.006865062123352583
2016,44,1,4,0.006557571881300128
2016,44,1,5,0.004415561050895023
2016,45,2,1,0.009600252393185849
2016,45,2,2,0.007093606323206547
2016,45,2,3,0.007047678294946569
2016,45,2,4,0.005648466820262321
2016,45,2,5,0.0042734434674749355
2016,45,1,1,0.008088324326926077
2016,45,1,2,0.008312480535934585
2016,45,1,3,0.006862692531604986
2016,45,1,4,0.006304759496297607
2016,45,1,5,0.0044016668163398
2016,46,2,1,0.009220230725617173
2016,46,2,2,0.0068999100888536
2016,46,2,3,0.006848812498787882
2016,46,2,4,0.005465055379749617
2016,46,2,5,0.003967905814764583
2016,46,1,1,0.007950554120518927
2016,46,1,2,0.008087069169713246
2016,46,1,3,0.0067528313438962595
2016,46,1,4,0.006063388204104347
2016,46,1,5,0.004250534037254505
2016,47,2,1,0.008835331676392721
2016,47,2,2,0.0066851263845739695
2016,47,2,3,0.006610580439220692
2016,47,2,4,0.005203101639003949
2016,47,2,5,0.0036776375041448484
2016,47,1,1,0.007850717752348468
2016,47,1,2,0.007763637011452662
2016,47,1,3,0.0067039034743338055
2016,47,1,4,0.005763816546510703
2016,47,1,5,0.0040935528166593516
2016,48,2,1,0.008516533256381131
2016,48,2,2,0.006511231053512256
2016,48,2,3,0.0063042063264495685
2016,48,2,4,0.0050801485300705496
2016,48,2,5,0.0035028947547320888
2016,48,1,1,0.007696053270302983
2016,48,1,2,0.007607895411223864
2016,48,1,3,0.006556215774179641
2016,48,1,4,0.005512134607809194
2016,48,1,5,0.00389167433433546
2016,49,2,1,0.008302511999999984
2016,49,2,2,0.006368174153604578
2016,49,2,3,0.005998155593628707
2016,49,2,4,0.004966937398510285
2016,49,2,5,0.003357708177979535
2016,49,1,1,0.007434388969768335
2016,49,1,2,0.007448348565908591
2016,49,1,3,0.006374285941628477
2016,49,1,4,0.005200201199768384
2016,49,1,5,0.0037091588031155087
2016,50,2,1,0.008168122919374854
2016,50,2,2,0.00621623089947454
2016,50,2,3,0.005709824555018006
2016,50,2,4,0.004862793727598902
2016,50,2,5,0.0032267347916618005
2016,50,1,1,0.0071174035192873575
2016,50,1,2,0.007404829061788631
2016,50,1,3,0.006250573180939911
2016,50,1,4,0.00491759463151209
2016,50,1,5,0.00347800910280871
2016,51,2,1,0.008184746231237328
2016,51,2,2,0.006052371749247554
2016,51,2,3,0.0054071686495292814
2016,51,2,4,0.004779036612575394
2016,51,2,5,0.003177992714722633
2016,51,1,1,0.006866703277113917
2016,51,1,2,0.007341053123576358
2016,51,1,3,0.006208296701177285
2016,51,1,4,0.004587453374211736
2016,51,1,5,0.0033414382565745138
2016,52,2,1,0.008290491596058991
2016,52,2,2,0.0059105370068797125
2016,52,2,3,0.005136180685829661
2016,52,2,4,0.004692433093173687
2016,52,2,5,0.0031016921560018673
2016,52,1,1,0.006600951300891222
2016,52,1,2,0.007382246951475491
2016,52,1,3,0.0061083456717675455
2016,52,1,4,0.004314092032533967
2016,52,1,5,0.0031429131894711304
2016,53,2,1,0.008496367572309316
2016,53,2,2,0.005802390626163723
2016,53,2,3,0.004963137068564993
2016,53,2,4,0.004425095509920651
2016,53,2,5,0.00301320835339558
2016,53,1,1,0.006313555041340124
2016,53,1,2,0.007341728521368829
2016,53,1,3,0.0060344366578969355
2016,53,1,4,0.004026798502263063
2016,53,1,5,0.0029519977418915877
2016,54,2,1,0.008573511650674215
2016,54,2,2,0.005719754644350705
2016,54,2,3,0.004860269812497542
2016,54,2,4,0.004162894222359603
2016,54,2,5,0.0029477463022400396
2016,54,1,1,0.0060457662400507095
2016,54,1,2,0.007240316610761299
2016,54,1,3,0.00595215883984912
2016,54,1,4,0.0038098886689506006
2016,54,1,5,0.002774787732917172
2016,55,2,1,0.00867812425255865
2016,55,2,2,0.00563848901510311
2016,55,2,3,0.004803122035508478
2016,55,2,4,0.0039029108543877644
2016,55,2,5,0.002874268737340424
2016,55,1,1,0.005810992308674545
2016,55,1,2,0.007129035638719583
2016,55,1,3,0.005873791882280099
2016,55,1,4,0.00362238651084279
2016,55,1,5,0.0026825691637086813
2016,56,2,1,0.008569142737580915
2016,56,2,2,0.005576482394065718
2016,56,2,3,0.004826703058275261
2016,56,2,4,0.003653428115783286
2016,56,2,5,0.0027548296505260916
2016,56,1,1,0.0055776772043300005
2016,56,1,2,0.0070278225897228985
2016,56,1,3,0.00574372257550948
2016,56,1,4,0.003498919483394647
2016,56,1,5,0.002580756238209636
2016,57,2,1,0.008403578515877252
2016,57,2,2,0.005499679977494232
2016,57,2,3,0.004915620484614691
2016,57,2,4,0.003456427400847062
2016,57,2,5,0.002687938971129067
2016,57,1,1,0.005374449907470269
2016,57,1,2,0.00688711591533453
2016,57,1,3,0.005609843285275251
2016,57,1,4,0.003348345605336145
2016,57,1,5,0.002530453840082436
2016,58,2,1,0.008148464546625545
2016,58,2,2,0.005360163774720705
2016,58,2,3,0.004973590261917904
2016,58,2,4,0.0033674939222284594
2016,58,2,5,0.0025955014478888927
2016,58,1,1,0.005289992538058508
2016,58,1,2,0.006746976428539053
2016,58,1,3,0.005538826257008522
2016,58,1,4,0.0032263366771074775
2016,58,1,5,0.002530048485308578
2016,59,2,1,0.007990107012127656
2016,59,2,2,0.00520502604617723
2016,59,2,3,0.0050014428756675056
2016,59,2,4,0.003310025754932111
2016,59,2,5,0.002518302913045778
2016,59,1,1,0.0052540782714872725
2016,59,1,2,0.0067261964633497096
2016,59,1,3,0.005468898577446923
2016,59,1,4,0.003138415437272224
2016,59,1,5,0.002561307624425857
2016,60,2,1,0.007865970899390895
2016,60,2,2,0.005113144354316201
2016,60,2,3,0.0050028603108638325
2016,60,2,4,0.0032722086928423932
2016,60,2,5,0.0024653284162409195
2016,60,1,1,0.0052031464504623814
2016,60,1,2,0.006706392576571796
2016,60,1,3,0.0053767181076719295
2016,60,1,4,0.003060070260713199
2016,60,1,5,0.0025440451493629057
2016,61,2,1,0.007997545220176594
2016,61,2,2,0.005081698065082407
2016,61,2,3,0.005052589428720111
2016,61,2,4,0.0032513451293528783
2016,61,2,5,0.0024807377552374943
2016,61,1,1,0.005189259287619596
2016,61,1,2,0.006693616845324102
